store_location,product_category,product_type,product_detail,total_qty_of_product_sold,total_revenue,day_of_transaction,day_number,month_of_transaction,month_number,transaction_quarter,time_of_transaction,days_classification,time_classification
Astoria,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,2,6.0,Tue,3,Mar,3,1,09:17:19,Weekday,Morning
Lower Manhattan,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2,5.0,Tue,3,Mar,3,1,09:19:03,Weekday,Morning
Lower Manhattan,Bakery,Biscotti,Hazelnut Biscotti,1,3.25,Tue,3,Mar,3,1,09:19:03,Weekday,Morning
Lower Manhattan,Coffee beans,Gourmet Beans,Columbian Medium Roast,1,15.0,Tue,3,Mar,3,1,09:19:03,Weekday,Morning
Hell's Kitchen,Tea,Brewed Black tea,English Breakfast Rg,2,5.0,Tue,3,Mar,3,1,09:20:01,Weekday,Morning
Astoria,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2,4.9,Tue,3,Mar,3,1,09:20:16,Weekday,Morning
Hell's Kitchen,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,2,7.5,Tue,3,Mar,3,1,09:20:33,Weekday,Morning
Hell's Kitchen,Coffee,Barista Espresso,Ouro Brasileiro shot,1,3.0,Tue,3,Mar,3,1,09:20:54,Weekday,Morning
Astoria,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2,5.0,Tue,3,Mar,3,1,09:20:59,Weekday,Morning
Astoria,Tea,Brewed Black tea,English Breakfast Lg,1,3.0,Tue,3,Mar,3,1,09:21:19,Weekday,Morning
Astoria,Tea,Brewed Green tea,Serenity Green Tea Lg,1,3.0,Tue,3,Mar,3,1,09:22:04,Weekday,Morning
Astoria,Branded,Clothing,I Need My Bean! T-shirt,1,28.0,Tue,3,Mar,3,1,09:22:04,Weekday,Morning
Lower Manhattan,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,2,6.0,Tue,3,Mar,3,1,09:22:07,Weekday,Morning
Lower Manhattan,Bakery,Scone,Oatmeal Scone,1,3.0,Tue,3,Mar,3,1,09:22:07,Weekday,Morning
Astoria,Tea,Brewed Black tea,Earl Grey Lg,1,3.0,Tue,3,Mar,3,1,09:22:14,Weekday,Morning
Lower Manhattan,Tea,Brewed Black tea,Earl Grey Lg,1,3.0,Tue,3,Mar,3,1,09:24:04,Weekday,Morning
Lower Manhattan,Coffee,Organic brewed coffee,Brazilian Lg,1,3.5,Tue,3,Mar,3,1,09:25:42,Weekday,Morning
Lower Manhattan,Branded,Housewares,I Need My Bean! Latte cup,1,14.0,Tue,3,Mar,3,1,09:25:42,Weekday,Morning
Lower Manhattan,Tea,Brewed Chai tea,Traditional Blend Chai Rg,1,2.5,Tue,3,Mar,3,1,09:25:50,Weekday,Morning
Astoria,Tea,Brewed Green tea,Serenity Green Tea Rg,2,5.0,Tue,3,Mar,3,1,09:26:04,Weekday,Morning
Hell's Kitchen,Coffee,Drip coffee,Our Old Time Diner Blend Rg,1,2.5,Tue,3,Mar,3,1,09:26:35,Weekday,Morning
Hell's Kitchen,Tea,Brewed herbal tea,Peppermint Lg,2,6.0,Tue,3,Mar,3,1,09:27:20,Weekday,Morning
Hell's Kitchen,Bakery,Biscotti,Chocolate Chip Biscotti,1,3.5,Tue,3,Mar,3,1,09:27:20,Weekday,Morning
Hell's Kitchen,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2,5.0,Tue,3,Mar,3,1,09:27:24,Weekday,Morning
Hell's Kitchen,Tea,Brewed herbal tea,Lemon Grass Rg,1,2.5,Tue,3,Mar,3,1,09:28:18,Weekday,Morning
Lower Manhattan,Tea,Brewed Black tea,Earl Grey Rg,1,2.5,Tue,3,Mar,3,1,09:28:19,Weekday,Morning
Lower Manhattan,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,1,3.1,Tue,3,Mar,3,1,09:28:30,Weekday,Morning
Lower Manhattan,Bakery,Pastry,Croissant,1,3.5,Tue,3,Mar,3,1,09:28:30,Weekday,Morning
Hell's Kitchen,Coffee,Barista Espresso,Cappuccino Lg,1,4.25,Tue,3,Mar,3,1,09:28:55,Weekday,Morning
Hell's Kitchen,Flavours,Regular syrup,Carmel syrup,1,0.8,Tue,3,Mar,3,1,09:28:55,Weekday,Morning
Hell's Kitchen,Tea,Brewed herbal tea,Peppermint Rg,2,5.0,Tue,3,Mar,3,1,09:29:02,Weekday,Morning
Lower Manhattan,Coffee,Drip coffee,Our Old Time Diner Blend Lg,1,3.0,Tue,3,Mar,3,1,09:29:10,Weekday,Morning
Hell's Kitchen,Coffee,Barista Espresso,Cappuccino Lg,2,8.5,Tue,3,Mar,3,1,09:29:26,Weekday,Morning
Hell's Kitchen,Flavours,Regular syrup,Hazelnut syrup,2,1.6,Tue,3,Mar,3,1,09:29:26,Weekday,Morning
Astoria,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,1,3.0,Tue,3,Mar,3,1,09:29:55,Weekday,Morning
Hell's Kitchen,Tea,Brewed Black tea,English Breakfast Rg,1,2.5,Tue,3,Mar,3,1,09:30:08,Weekday,Morning
Hell's Kitchen,Coffee beans,Premium Beans,Civet Cat,1,45.0,Tue,3,Mar,3,1,09:30:08,Weekday,Morning
Hell's Kitchen,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,1,3.1,Tue,3,Mar,3,1,09:30:11,Weekday,Morning
Hell's Kitchen,Tea,Brewed Black tea,English Breakfast Lg,1,3.0,Tue,3,Mar,3,1,09:30:34,Weekday,Morning
Hell's Kitchen,Loose Tea,Herbal tea,Lemon Grass,1,8.95,Tue,3,Mar,3,1,09:30:34,Weekday,Morning
Astoria,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2,5.0,Tue,3,Mar,3,1,09:32:03,Weekday,Morning
Astoria,Bakery,Scone,Jumbo Savory Scone,1,3.75,Tue,3,Mar,3,1,09:32:03,Weekday,Morning
Astoria,Tea,Brewed Black tea,Earl Grey Lg,2,6.0,Tue,3,Mar,3,1,09:32:15,Weekday,Morning
Lower Manhattan,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2,4.9,Tue,3,Mar,3,1,09:33:00,Weekday,Morning
Astoria,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2,5.0,Tue,3,Mar,3,1,09:33:02,Weekday,Morning
Hell's Kitchen,Coffee,Barista Espresso,Cappuccino,1,3.75,Tue,3,Mar,3,1,09:33:15,Weekday,Morning
Hell's Kitchen,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,2,1.6,Tue,3,Mar,3,1,09:33:15,Weekday,Morning
Hell's Kitchen,Coffee,Organic brewed coffee,Brazilian Sm,1,2.2,Tue,3,Mar,3,1,09:33:36,Weekday,Morning
Hell's Kitchen,Loose Tea,Herbal tea,Peppermint,1,8.95,Tue,3,Mar,3,1,09:33:36,Weekday,Morning
Hell's Kitchen,Tea,Brewed herbal tea,Lemon Grass Lg,2,6.0,Tue,3,Mar,3,1,09:34:13,Weekday,Morning
Astoria,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2,5.0,Tue,3,Mar,3,1,09:34:18,Weekday,Morning
Hell's Kitchen,Tea,Brewed Black tea,English Breakfast Rg,2,5.0,Tue,3,Mar,3,1,09:34:21,Weekday,Morning
Hell's Kitchen,Bakery,Biscotti,Hazelnut Biscotti,1,3.25,Tue,3,Mar,3,1,09:34:21,Weekday,Morning
Lower Manhattan,Coffee,Organic brewed coffee,Brazilian Rg,1,3.0,Tue,3,Mar,3,1,09:35:04,Weekday,Morning
Lower Manhattan,Bakery,Pastry,Chocolate Croissant,1,3.75,Tue,3,Mar,3,1,09:35:04,Weekday,Morning
Hell's Kitchen,Tea,Brewed Green tea,Serenity Green Tea Lg,1,3.0,Tue,3,Mar,3,1,09:36:04,Weekday,Morning
Hell's Kitchen,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,1,2.55,Tue,3,Mar,3,1,09:36:18,Weekday,Morning
Hell's Kitchen,Bakery,Scone,Jumbo Savory Scone,1,3.75,Tue,3,Mar,3,1,09:36:18,Weekday,Morning
Lower Manhattan,Coffee,Drip coffee,Our Old Time Diner Blend Sm,1,2.0,Tue,3,Mar,3,1,09:36:32,Weekday,Morning
Lower Manhattan,Bakery,Pastry,Croissant,1,3.5,Tue,3,Mar,3,1,09:36:32,Weekday,Morning
Lower Manhattan,Bakery,Pastry,Chocolate Croissant,2,7.5,Tue,3,Mar,3,1,09:36:41,Weekday,Morning
Astoria,Coffee,Barista Espresso,Latte,1,3.75,Tue,3,Mar,3,1,09:37:15,Weekday,Morning
Astoria,Flavours,Regular syrup,Hazelnut syrup,2,1.6,Tue,3,Mar,3,1,09:37:15,Weekday,Morning
Astoria,Coffee,Barista Espresso,Cappuccino,2,7.5,Tue,3,Mar,3,1,09:38:00,Weekday,Morning
Astoria,Flavours,Regular syrup,Hazelnut syrup,2,1.6,Tue,3,Mar,3,1,09:38:00,Weekday,Morning
Lower Manhattan,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,1,3.0,Tue,3,Mar,3,1,09:39:33,Weekday,Morning
Lower Manhattan,Bakery,Scone,Jumbo Savory Scone,1,3.75,Tue,3,Mar,3,1,09:39:33,Weekday,Morning
Astoria,Coffee,Barista Espresso,Cappuccino Lg,1,4.25,Tue,3,Mar,3,1,09:40:29,Weekday,Morning
Astoria,Flavours,Regular syrup,Carmel syrup,2,1.6,Tue,3,Mar,3,1,09:40:29,Weekday,Morning
Astoria,Bakery,Scone,Ginger Scone,1,3.25,Tue,3,Mar,3,1,09:40:29,Weekday,Morning
Lower Manhattan,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2,5.0,Tue,3,Mar,3,1,09:41:00,Weekday,Morning
Hell's Kitchen,Coffee,Organic brewed coffee,Brazilian Lg,1,3.5,Tue,3,Mar,3,1,09:41:44,Weekday,Morning
Hell's Kitchen,Bakery,Scone,Cranberry Scone,1,3.25,Tue,3,Mar,3,1,09:41:44,Weekday,Morning
Lower Manhattan,Coffee,Barista Espresso,Espresso shot,1,3.0,Tue,3,Mar,3,1,09:43:04,Weekday,Morning
Lower Manhattan,Flavours,Regular syrup,Chocolate syrup,2,1.6,Tue,3,Mar,3,1,09:43:04,Weekday,Morning
Astoria,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,2,6.2,Tue,3,Mar,3,1,09:43:10,Weekday,Morning
Lower Manhattan,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2,4.9,Tue,3,Mar,3,1,09:44:31,Weekday,Morning
Lower Manhattan,Tea,Brewed Black tea,Earl Grey Lg,2,6.0,Tue,3,Mar,3,1,09:44:38,Weekday,Morning
Lower Manhattan,Bakery,Pastry,Croissant,1,3.5,Tue,3,Mar,3,1,09:44:38,Weekday,Morning
Astoria,Coffee,Organic brewed coffee,Brazilian Rg,2,6.0,Tue,3,Mar,3,1,09:44:41,Weekday,Morning
Hell's Kitchen,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,2,6.2,Tue,3,Mar,3,1,09:44:57,Weekday,Morning
Hell's Kitchen,Loose Tea,Herbal tea,Peppermint,1,8.95,Tue,3,Mar,3,1,09:44:57,Weekday,Morning
Hell's Kitchen,Tea,Brewed Black tea,English Breakfast Lg,1,3.0,Tue,3,Mar,3,1,09:46:02,Weekday,Morning
Astoria,Tea,Brewed Chai tea,Traditional Blend Chai Rg,1,2.5,Tue,3,Mar,3,1,09:47:00,Weekday,Morning
Astoria,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2,5.1,Tue,3,Mar,3,1,09:47:44,Weekday,Morning
Lower Manhattan,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2,4.0,Tue,3,Mar,3,1,09:49:37,Weekday,Morning
Hell's Kitchen,Coffee,Barista Espresso,Latte Rg,1,4.25,Tue,3,Mar,3,1,09:49:58,Weekday,Morning
Hell's Kitchen,Flavours,Regular syrup,Carmel syrup,1,0.8,Tue,3,Mar,3,1,09:49:58,Weekday,Morning
Lower Manhattan,Tea,Brewed Green tea,Serenity Green Tea Lg,1,3.0,Tue,3,Mar,3,1,09:50:26,Weekday,Morning
Lower Manhattan,Bakery,Scone,Cranberry Scone,1,3.25,Tue,3,Mar,3,1,09:50:26,Weekday,Morning
Astoria,Tea,Brewed Green tea,Serenity Green Tea Lg,2,6.0,Tue,3,Mar,3,1,09:51:04,Weekday,Morning
Lower Manhattan,Tea,Brewed herbal tea,Lemon Grass Lg,2,6.0,Tue,3,Mar,3,1,09:51:07,Weekday,Morning
Lower Manhattan,Bakery,Biscotti,Ginger Biscotti,1,3.5,Tue,3,Mar,3,1,09:51:07,Weekday,Morning
Astoria,Coffee,Barista Espresso,Cappuccino Lg,1,4.25,Tue,3,Mar,3,1,09:51:57,Weekday,Morning
Astoria,Flavours,Regular syrup,Hazelnut syrup,1,0.8,Tue,3,Mar,3,1,09:51:57,Weekday,Morning
Lower Manhattan,Tea,Brewed Black tea,Earl Grey Rg,1,2.5,Tue,3,Mar,3,1,09:52:08,Weekday,Morning
Lower Manhattan,Coffee,Barista Espresso,Latte Rg,2,8.5,Tue,3,Mar,3,1,09:52:25,Weekday,Morning
Lower Manhattan,Flavours,Regular syrup,Carmel syrup,1,0.8,Tue,3,Mar,3,1,09:52:25,Weekday,Morning
Hell's Kitchen,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,1,4.0,Tue,3,Mar,3,1,09:52:38,Weekday,Morning
Hell's Kitchen,Coffee,Gourmet brewed coffee,Ethiopia Rg,1,3.0,Tue,3,Mar,3,1,09:52:50,Weekday,Morning
Hell's Kitchen,Tea,Brewed Black tea,English Breakfast Lg,2,6.0,Tue,3,Mar,3,1,09:53:04,Weekday,Morning
Hell's Kitchen,Bakery,Scone,Jumbo Savory Scone,1,3.75,Tue,3,Mar,3,1,09:53:04,Weekday,Morning
Hell's Kitchen,Coffee beans,Premium Beans,Civet Cat,1,45.0,Tue,3,Mar,3,1,09:53:04,Weekday,Morning
Astoria,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,1,2.5,Tue,3,Mar,3,1,09:53:58,Weekday,Morning
Astoria,Bakery,Pastry,Chocolate Croissant,1,3.75,Tue,3,Mar,3,1,09:53:58,Weekday,Morning
Hell's Kitchen,Tea,Brewed Black tea,English Breakfast Rg,1,2.5,Tue,3,Mar,3,1,09:54:10,Weekday,Morning
Hell's Kitchen,Coffee,Gourmet brewed coffee,Ethiopia Rg,2,6.0,Tue,3,Mar,3,1,09:55:10,Weekday,Morning
Astoria,Coffee,Barista Espresso,Cappuccino,1,3.75,Tue,3,Mar,3,1,09:55:33,Weekday,Morning
Astoria,Flavours,Regular syrup,Chocolate syrup,1,0.8,Tue,3,Mar,3,1,09:55:33,Weekday,Morning
Hell's Kitchen,Coffee,Gourmet brewed coffee,Ethiopia Sm,2,4.4,Tue,3,Mar,3,1,09:56:04,Weekday,Morning
Hell's Kitchen,Coffee,Organic brewed coffee,Brazilian Rg,2,6.0,Tue,3,Mar,3,1,09:57:10,Weekday,Morning
Astoria,Tea,Brewed Black tea,English Breakfast Lg,2,6.0,Tue,3,Mar,3,1,09:57:13,Weekday,Morning
Hell's Kitchen,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2,8.0,Tue,3,Mar,3,1,10:00:01,Weekday,Morning
Hell's Kitchen,Bakery,Scone,Cranberry Scone,1,3.25,Tue,3,Mar,3,1,10:00:01,Weekday,Morning
Lower Manhattan,Coffee,Gourmet brewed coffee,Ethiopia Sm,1,2.2,Tue,3,Mar,3,1,10:01:08,Weekday,Morning
Astoria,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,1,4.75,Tue,3,Mar,3,1,10:01:46,Weekday,Morning
Astoria,Bakery,Pastry,Chocolate Croissant,1,3.75,Tue,3,Mar,3,1,10:01:46,Weekday,Morning
Lower Manhattan,Tea,Brewed herbal tea,Lemon Grass Lg,1,3.0,Tue,3,Mar,3,1,10:02:17,Weekday,Morning
Hell's Kitchen,Coffee,Drip coffee,Our Old Time Diner Blend Sm,1,2.0,Tue,3,Mar,3,1,10:03:18,Weekday,Morning
Lower Manhattan,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,2,7.5,Tue,3,Mar,3,1,10:04:27,Weekday,Morning
Hell's Kitchen,Bakery,Pastry,Chocolate Croissant,1,3.75,Tue,3,Mar,3,1,10:07:10,Weekday,Morning
Lower Manhattan,Coffee,Gourmet brewed coffee,Ethiopia Rg,1,3.0,Tue,3,Mar,3,1,10:07:44,Weekday,Morning
Lower Manhattan,Coffee,Gourmet brewed coffee,Ethiopia Sm,1,2.2,Tue,3,Mar,3,1,10:08:38,Weekday,Morning
Astoria,Coffee,Gourmet brewed coffee,Ethiopia Rg,1,3.0,Tue,3,Mar,3,1,10:08:57,Weekday,Morning
Hell's Kitchen,Coffee,Gourmet brewed coffee,Ethiopia Lg,1,3.5,Tue,3,Mar,3,1,10:10:00,Weekday,Morning
Hell's Kitchen,Bakery,Pastry,Chocolate Croissant,1,3.75,Tue,3,Mar,3,1,10:10:00,Weekday,Morning
Lower Manhattan,Coffee,Barista Espresso,Latte,1,3.75,Tue,3,Mar,3,1,10:10:40,Weekday,Morning
Lower Manhattan,Flavours,Regular syrup,Chocolate syrup,1,0.8,Tue,3,Mar,3,1,10:10:40,Weekday,Morning
Lower Manhattan,Bakery,Pastry,Almond Croissant,1,3.75,Tue,3,Mar,3,1,10:10:40,Weekday,Morning
Hell's Kitchen,Coffee,Gourmet brewed coffee,Ethiopia Sm,2,4.4,Tue,3,Mar,3,1,10:10:42,Weekday,Morning
Astoria,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,1,4.0,Tue,3,Mar,3,1,10:11:28,Weekday,Morning
Astoria,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2,5.0,Tue,3,Mar,3,1,10:11:42,Weekday,Morning
Astoria,Branded,Clothing,I Need My Bean! T-shirt,1,28.0,Tue,3,Mar,3,1,10:11:42,Weekday,Morning
Astoria,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,1,3.75,Tue,3,Mar,3,1,10:11:57,Weekday,Morning
Hell's Kitchen,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2,4.9,Tue,3,Mar,3,1,10:12:11,Weekday,Morning
Lower Manhattan,Coffee,Gourmet brewed coffee,Ethiopia Lg,1,3.5,Tue,3,Mar,3,1,10:12:46,Weekday,Morning
Lower Manhattan,Bakery,Pastry,Almond Croissant,1,3.75,Tue,3,Mar,3,1,10:12:46,Weekday,Morning
Lower Manhattan,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,1,3.75,Tue,3,Mar,3,1,10:12:49,Weekday,Morning
Lower Manhattan,Bakery,Pastry,Chocolate Croissant,1,3.75,Tue,3,Mar,3,1,10:12:49,Weekday,Morning
Lower Manhattan,Packaged Chocolate,Drinking Chocolate,Dark chocolate,1,6.4,Tue,3,Mar,3,1,10:12:49,Weekday,Morning
Lower Manhattan,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2,5.0,Tue,3,Mar,3,1,10:12:58,Weekday,Morning
Lower Manhattan,Bakery,Biscotti,Hazelnut Biscotti,1,3.25,Tue,3,Mar,3,1,10:12:58,Weekday,Morning
Hell's Kitchen,Coffee,Barista Espresso,Espresso shot,1,3.0,Tue,3,Mar,3,1,10:13:16,Weekday,Morning
Hell's Kitchen,Flavours,Regular syrup,Carmel syrup,1,0.8,Tue,3,Mar,3,1,10:13:16,Weekday,Morning
Hell's Kitchen,Bakery,Scone,Oatmeal Scone,1,3.0,Tue,3,Mar,3,1,10:13:16,Weekday,Morning
Hell's Kitchen,Loose Tea,Chai tea,Morning Sunrise Chai,1,9.5,Tue,3,Mar,3,1,10:13:16,Weekday,Morning
Hell's Kitchen,Coffee,Barista Espresso,Cappuccino,1,3.75,Tue,3,Mar,3,1,10:14:19,Weekday,Morning
Hell's Kitchen,Flavours,Regular syrup,Chocolate syrup,1,0.8,Tue,3,Mar,3,1,10:14:19,Weekday,Morning
Hell's Kitchen,Bakery,Pastry,Almond Croissant,1,3.75,Tue,3,Mar,3,1,10:14:19,Weekday,Morning
Lower Manhattan,Tea,Brewed Black tea,English Breakfast Lg,1,3.0,Tue,3,Mar,3,1,10:14:46,Weekday,Morning
Hell's Kitchen,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,1,2.0,Tue,3,Mar,3,1,10:15:36,Weekday,Morning
Hell's Kitchen,Bakery,Scone,Jumbo Savory Scone,1,3.75,Tue,3,Mar,3,1,10:15:36,Weekday,Morning
Lower Manhattan,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2,5.0,Tue,3,Mar,3,1,10:16:11,Weekday,Morning
Lower Manhattan,Bakery,Scone,Jumbo Savory Scone,1,3.75,Tue,3,Mar,3,1,10:16:11,Weekday,Morning
Hell's Kitchen,Coffee,Barista Espresso,Cappuccino,2,7.5,Tue,3,Mar,3,1,10:16:45,Weekday,Morning
Hell's Kitchen,Flavours,Regular syrup,Hazelnut syrup,1,0.8,Tue,3,Mar,3,1,10:16:45,Weekday,Morning
Astoria,Coffee,Barista Espresso,Latte Rg,1,4.25,Tue,3,Mar,3,1,10:18:20,Weekday,Morning
Astoria,Flavours,Regular syrup,Chocolate syrup,2,1.6,Tue,3,Mar,3,1,10:18:20,Weekday,Morning
Astoria,Tea,Brewed Black tea,English Breakfast Lg,1,3.0,Tue,3,Mar,3,1,10:19:25,Weekday,Morning
Hell's Kitchen,Coffee,Barista Espresso,Latte Rg,2,8.5,Tue,3,Mar,3,1,10:19:49,Weekday,Morning
Hell's Kitchen,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,2,1.6,Tue,3,Mar,3,1,10:19:49,Weekday,Morning
Hell's Kitchen,Bakery,Scone,Oatmeal Scone,1,3.0,Tue,3,Mar,3,1,10:19:49,Weekday,Morning
Astoria,Tea,Brewed herbal tea,Peppermint Lg,1,3.0,Tue,3,Mar,3,1,10:20:10,Weekday,Morning
Hell's Kitchen,Tea,Brewed herbal tea,Lemon Grass Lg,1,3.0,Tue,3,Mar,3,1,10:20:27,Weekday,Morning
Astoria,Coffee,Organic brewed coffee,Brazilian Sm,1,2.2,Tue,3,Mar,3,1,10:21:17,Weekday,Morning
Lower Manhattan,Coffee,Barista Espresso,Cappuccino Lg,1,4.25,Tue,3,Mar,3,1,10:21:53,Weekday,Morning
Lower Manhattan,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,2,1.6,Tue,3,Mar,3,1,10:21:53,Weekday,Morning
Astoria,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2,5.1,Tue,3,Mar,3,1,10:22:24,Weekday,Morning
Hell's Kitchen,Tea,Brewed Black tea,Earl Grey Rg,1,2.5,Tue,3,Mar,3,1,10:22:59,Weekday,Morning
Astoria,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,1,4.5,Tue,3,Mar,3,1,10:23:13,Weekday,Morning
Astoria,Tea,Brewed herbal tea,Peppermint Rg,2,5.0,Tue,3,Mar,3,1,10:23:15,Weekday,Morning
Hell's Kitchen,Coffee,Barista Espresso,Espresso shot,2,6.0,Tue,3,Mar,3,1,10:26:58,Weekday,Morning
Hell's Kitchen,Flavours,Regular syrup,Carmel syrup,2,1.6,Tue,3,Mar,3,1,10:26:58,Weekday,Morning
Hell's Kitchen,Bakery,Scone,Cranberry Scone,1,3.25,Tue,3,Mar,3,1,10:26:58,Weekday,Morning
Lower Manhattan,Coffee,Barista Espresso,Latte,2,7.5,Tue,3,Mar,3,1,10:27:47,Weekday,Morning
Lower Manhattan,Flavours,Regular syrup,Chocolate syrup,2,1.6,Tue,3,Mar,3,1,10:27:47,Weekday,Morning
Lower Manhattan,Bakery,Scone,Cranberry Scone,1,3.25,Tue,3,Mar,3,1,10:27:47,Weekday,Morning
Astoria,Coffee,Barista Espresso,Latte,2,7.5,Tue,3,Mar,3,1,10:28:19,Weekday,Morning
Astoria,Flavours,Regular syrup,Carmel syrup,2,1.6,Tue,3,Mar,3,1,10:28:19,Weekday,Morning
Hell's Kitchen,Coffee,Drip coffee,Our Old Time Diner Blend Sm,1,2.0,Tue,3,Mar,3,1,10:31:17,Weekday,Morning
Hell's Kitchen,Bakery,Biscotti,Hazelnut Biscotti,1,3.25,Tue,3,Mar,3,1,10:31:17,Weekday,Morning
Lower Manhattan,Tea,Brewed Green tea,Serenity Green Tea Rg,1,2.5,Tue,3,Mar,3,1,10:31:27,Weekday,Morning
Lower Manhattan,Tea,Brewed Chai tea,Traditional Blend Chai Lg,1,3.0,Tue,3,Mar,3,1,10:32:15,Weekday,Morning
Hell's Kitchen,Coffee,Barista Espresso,Cappuccino,2,7.5,Tue,3,Mar,3,1,10:33:06,Weekday,Morning
Hell's Kitchen,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,2,1.6,Tue,3,Mar,3,1,10:33:06,Weekday,Morning
Lower Manhattan,Tea,Brewed Green tea,Serenity Green Tea Lg,1,3.0,Tue,3,Mar,3,1,10:33:18,Weekday,Morning
Hell's Kitchen,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,1,3.75,Tue,3,Mar,3,1,10:33:27,Weekday,Morning
Hell's Kitchen,Bakery,Biscotti,Hazelnut Biscotti,1,3.25,Tue,3,Mar,3,1,10:33:27,Weekday,Morning
Astoria,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2,5.1,Tue,3,Mar,3,1,10:33:31,Weekday,Morning
Hell's Kitchen,Tea,Brewed herbal tea,Lemon Grass Lg,2,6.0,Tue,3,Mar,3,1,10:33:31,Weekday,Morning
Hell's Kitchen,Tea,Brewed Chai tea,Traditional Blend Chai Rg,1,2.5,Tue,3,Mar,3,1,10:33:34,Weekday,Morning
Hell's Kitchen,Coffee,Barista Espresso,Latte Rg,2,8.5,Tue,3,Mar,3,1,10:33:40,Weekday,Morning
Hell's Kitchen,Flavours,Regular syrup,Hazelnut syrup,2,1.6,Tue,3,Mar,3,1,10:33:40,Weekday,Morning
Astoria,Coffee,Drip coffee,Our Old Time Diner Blend Lg,1,3.0,Tue,3,Mar,3,1,10:33:57,Weekday,Morning
Astoria,Coffee,Organic brewed coffee,Brazilian Rg,1,3.0,Tue,3,Mar,3,1,10:34:21,Weekday,Morning
Hell's Kitchen,Tea,Brewed herbal tea,Peppermint Rg,1,2.5,Tue,3,Mar,3,1,10:36:10,Weekday,Morning
Lower Manhattan,Tea,Brewed Chai tea,Traditional Blend Chai Lg,1,3.0,Tue,3,Mar,3,1,10:37:39,Weekday,Morning
Lower Manhattan,Bakery,Scone,Jumbo Savory Scone,1,3.75,Tue,3,Mar,3,1,10:37:39,Weekday,Morning
Lower Manhattan,Tea,Brewed Chai tea,Traditional Blend Chai Rg,1,2.5,Tue,3,Mar,3,1,10:38:39,Weekday,Morning
Lower Manhattan,Coffee,Gourmet brewed coffee,Ethiopia Lg,2,7.0,Tue,3,Mar,3,1,10:38:51,Weekday,Morning
Lower Manhattan,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2,8.0,Tue,3,Mar,3,1,10:39:11,Weekday,Morning
Lower Manhattan,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,1,3.75,Tue,3,Mar,3,1,10:39:15,Weekday,Morning
Hell's Kitchen,Tea,Brewed herbal tea,Peppermint Rg,1,2.5,Tue,3,Mar,3,1,10:40:10,Weekday,Morning
Hell's Kitchen,Bakery,Scone,Scottish Cream Scone ,1,4.5,Tue,3,Mar,3,1,10:40:10,Weekday,Morning
Hell's Kitchen,Coffee,Barista Espresso,Cappuccino,2,7.5,Tue,3,Mar,3,1,10:40:38,Weekday,Morning
Hell's Kitchen,Flavours,Regular syrup,Hazelnut syrup,1,0.8,Tue,3,Mar,3,1,10:40:38,Weekday,Morning
